mode,max_score,classifier_weight,gd_weight,prior_weight,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
classifier_aware,5,0.2,0.1,0.01,3.024083772779447,1.0188182279766438,0.09812135059659813,0.5693069306930693,0.23064229499873065
classifier_aware,5,0.2,0.1,0.0,3.025603113651903,1.0194529068291445,0.09767707539984767,0.5694338664635694,0.23045189134298044
classifier_aware,4,0.1,0.1,0.01,3.03275559629284,1.0147562833206398,0.10211982736735212,0.5611830413810612,0.23311754252348313
classifier_aware,4,0.1,0.1,0.03,3.0329999432750014,1.0138359989845138,0.10269103833460269,0.5604848946433105,0.23311754252348313
classifier_aware,4,0.1,0.06,0.0,3.0331832640798897,1.0155496318862656,0.1018024879411018,0.5610561056105611,0.23324447829398323
classifier_aware,4,0.1,0.1,0.06,3.0332110427668355,1.0132965219598884,0.10243716679360244,0.5588347296268088,0.23324447829398323
classifier_aware,4,0.1,0.06,0.03,3.0337561137535882,1.0149149530337649,0.10237369890835238,0.56010408733181,0.23394262503173394
classifier_aware,4,0.1,0.06,0.01,3.0338573011693524,1.0148514851485149,0.10243716679360244,0.5604848946433105,0.23337141406448336
classifier_aware,4,0.1,0.1,0.0,3.0342748876564882,1.0157400355420156,0.10116780908860117,0.5613734450368114,0.23305407463823305
classifier_aware,4,0.1,0.0,0.06,3.035283717625642,1.0140581365828891,0.10269103833460269,0.5577557755775577,0.2357197258187357
